x-axis,1,4
second,Volt,Volt
+199.99899000E-03,-31.24999984E-03,+74.99999929E-03
+199.99900000E-03,-343.74999968E-03,+12.49999932E-03
+199.99901000E-03,-31.25000049E-03,+74.99999916E-03
+199.99902000E-03,-31.25000000E-03,+12.49999938E-03
+199.99903000E-03,-187.49999959E-03,-50.00000058E-03
+199.99904000E-03,-187.50000000E-03,+12.49999906E-03
+199.99905000E-03,+124.99999886E-03,+74.99999903E-03
+199.99906000E-03,-31.24999935E-03,+74.99999925E-03
+199.99907000E-03,-31.25000000E-03,+12.49999955E-03
+199.99908000E-03,-187.49999918E-03,-50.00000042E-03
+199.99909000E-03,+124.99999820E-03,+74.99999853E-03
+199.99910000E-03,-31.24999902E-03,+74.99999925E-03
+199.99911000E-03,-31.25000000E-03,+74.99999925E-03
+199.99912000E-03,-187.49999885E-03,+12.49999971E-03
+199.99913000E-03,-31.25000123E-03,+74.99999876E-03
+199.99914000E-03,+124.99999869E-03,+12.49999978E-03
+199.99915000E-03,-31.24999861E-03,+12.49999925E-03
+199.99916000E-03,-187.49999852E-03,+12.49999925E-03
+199.99917000E-03,-31.25000156E-03,+74.99999863E-03
+199.99918000E-03,-31.25000000E-03,+74.99999925E-03
+199.99919000E-03,-31.25000000E-03,+12.49999994E-03
+199.99920000E-03,-31.25000000E-03,+74.99999853E-03
+199.99921000E-03,+124.99999811E-03,+74.99999925E-03
+199.99922000E-03,+125.00000000E-03,+12.50000004E-03
+199.99923000E-03,-31.24999795E-03,-49.99999992E-03
+199.99924000E-03,-187.49999787E-03,+12.49999840E-03
+199.99925000E-03,-31.25000222E-03,+74.99999837E-03
+199.99926000E-03,-31.25000000E-03,+12.50000017E-03
+199.99927000E-03,-31.25000000E-03,+12.49999925E-03
+199.99928000E-03,-31.25000000E-03,+74.99999827E-03
+199.99929000E-03,+124.99999745E-03,+74.99999925E-03
+199.99930000E-03,-31.24999737E-03,+74.99999925E-03
+199.99931000E-03,-187.49999729E-03,+12.50000034E-03
+199.99932000E-03,-187.50000000E-03,+12.49999925E-03
+199.99933000E-03,-31.25000287E-03,+12.49999925E-03
+199.99934000E-03,-187.49999704E-03,+12.49999925E-03
+199.99935000E-03,-187.50000000E-03,+12.49999925E-03
+199.99936000E-03,-187.50000000E-03,+74.99999801E-03
+199.99937000E-03,+124.99999359E-03,+74.99999925E-03
+199.99938000E-03,-31.24999671E-03,+12.50000057E-03
+199.99939000E-03,-187.49999663E-03,+12.49999925E-03
+199.99940000E-03,-187.50000000E-03,+12.49999925E-03
+199.99941000E-03,-31.25000353E-03,+74.99999784E-03
+199.99942000E-03,-31.25000000E-03,+74.99999925E-03
+199.99943000E-03,-187.49999630E-03,+12.50000073E-03
+199.99944000E-03,-187.50000000E-03,+12.49999925E-03
+199.99945000E-03,-31.25000386E-03,+12.49999925E-03
+199.99946000E-03,-31.25000000E-03,+74.99999768E-03
+199.99947000E-03,-187.49999597E-03,+12.50000087E-03
+199.99948000E-03,-31.25000411E-03,+74.99999761E-03
+199.99949000E-03,+124.99999581E-03,+74.99999925E-03
+199.99950000E-03,+125.00000000E-03,+74.99999925E-03
+199.99951000E-03,-187.49999129E-03,+74.99999925E-03
+199.99952000E-03,-187.50000000E-03,+74.99999925E-03
+199.99953000E-03,-31.25000452E-03,+74.99999925E-03
+199.99954000E-03,-31.25000000E-03,+12.50000110E-03
+199.99955000E-03,-31.25000000E-03,+12.49999925E-03
+199.99956000E-03,-31.25000000E-03,+12.49999925E-03
+199.99957000E-03,+124.99999515E-03,+12.49999925E-03
+199.99958000E-03,-31.24999507E-03,+12.49999925E-03
+199.99959000E-03,-31.25000000E-03,+74.99999725E-03
+199.99960000E-03,-187.49999491E-03,+12.50000129E-03
+199.99961000E-03,-31.25000518E-03,+74.99999718E-03
+199.99962000E-03,-31.25000000E-03,+12.50000136E-03
+199.99963000E-03,-31.25000000E-03,-49.99999861E-03
+199.99964000E-03,-31.25000000E-03,-50.00000075E-03
+199.99965000E-03,+124.99999449E-03,+74.99999485E-03
+199.99966000E-03,-31.24999441E-03,+74.99999925E-03
+199.99967000E-03,-31.25000000E-03,+74.99999925E-03
+199.99968000E-03,-187.49999425E-03,+12.50000156E-03
+199.99969000E-03,-31.25000584E-03,+74.99999692E-03
+199.99970000E-03,-31.25000000E-03,+74.99999925E-03
+199.99971000E-03,-31.25000000E-03,+12.50000165E-03
+199.99972000E-03,-187.49999392E-03,+12.49999925E-03
+199.99973000E-03,+124.99998767E-03,+74.99999679E-03
+199.99974000E-03,-31.24999375E-03,-49.99999575E-03
+199.99975000E-03,-187.49999367E-03,+74.99999419E-03
+199.99976000E-03,-187.50000000E-03,+74.99999925E-03
+199.99977000E-03,+124.99998701E-03,+74.99999925E-03
+199.99978000E-03,+125.00000000E-03,+12.50000189E-03
+199.99979000E-03,-187.49998668E-03,+74.99999659E-03
+199.99980000E-03,-187.50000000E-03,+12.50000195E-03
+199.99981000E-03,+124.99998636E-03,+137.49999380E-03
+199.99982000E-03,-31.24999310E-03,+75.00000202E-03
+199.99983000E-03,-31.25000000E-03,-49.99999516E-03
+199.99984000E-03,-187.49999293E-03,+74.99999360E-03
+199.99985000E-03,-31.25000715E-03,+74.99999925E-03
+199.99986000E-03,-31.25000000E-03,+74.99999925E-03
+199.99987000E-03,-31.25000000E-03,+12.50000218E-03
+199.99988000E-03,-187.49999260E-03,+74.99999630E-03
+199.99989000E-03,-31.25000748E-03,+74.99999925E-03
+199.99990000E-03,-31.25000000E-03,+74.99999925E-03
+199.99991000E-03,-31.25000000E-03,+12.50000231E-03
+199.99992000E-03,-343.74998455E-03,+12.49999925E-03
+199.99993000E-03,+124.99997657E-03,+12.49999925E-03
+199.99994000E-03,-31.24999211E-03,+12.49999925E-03
+199.99995000E-03,-31.25000000E-03,+74.99999607E-03
+199.99996000E-03,-187.49999194E-03,+12.50000248E-03
+199.99997000E-03,-31.25000814E-03,+74.99999600E-03
+199.99998000E-03,-31.25000000E-03,+12.50000254E-03
+199.99999000E-03,-31.25000000E-03,+12.49999925E-03
+200.00000000E-03,-31.25000000E-03,+74.99999590E-03
+200.00001000E-03,-31.25000000E-03,+12.50000264E-03
+200.00002000E-03,-31.25000000E-03,+74.99999584E-03
+200.00003000E-03,-187.49999137E-03,+74.99999925E-03
+200.00004000E-03,-31.25000871E-03,+12.50000274E-03
+200.00005000E-03,-31.25000000E-03,+74.99999574E-03
+200.00006000E-03,-31.25000000E-03,+74.99999925E-03
+200.00007000E-03,-31.25000000E-03,+12.50000284E-03
+200.00008000E-03,-343.74998191E-03,+12.49999925E-03
+200.00009000E-03,-31.25001825E-03,+74.99999560E-03
+200.00010000E-03,+124.99999079E-03,+74.99999925E-03
+200.00011000E-03,-187.49998142E-03,+12.50000297E-03
+200.00012000E-03,-187.50000000E-03,+74.99999551E-03
+200.00013000E-03,-31.25000945E-03,+12.50000304E-03
+200.00014000E-03,-31.25000000E-03,+74.99999544E-03
+200.00015000E-03,-187.49999038E-03,+12.50000310E-03
+200.00016000E-03,-187.50000000E-03,+74.99999537E-03
+200.00017000E-03,+124.99998043E-03,+74.99999925E-03
+200.00018000E-03,-187.49998027E-03,+74.99999925E-03
+200.00019000E-03,-31.25000995E-03,+74.99999925E-03
+200.00020000E-03,-187.49998997E-03,+12.50000327E-03
+200.00021000E-03,+124.99997978E-03,+12.49999925E-03
+200.00022000E-03,-31.24998981E-03,+74.99999518E-03
+200.00023000E-03,-31.25000000E-03,+12.50000337E-03
+200.00024000E-03,-187.49998964E-03,+74.99999511E-03
+200.00025000E-03,-31.25001044E-03,+74.99999925E-03
+200.00026000E-03,-31.25000000E-03,+12.50000346E-03
+200.00027000E-03,-31.25000000E-03,+12.49999925E-03
+200.00028000E-03,-187.49998931E-03,+12.49999925E-03
+200.00029000E-03,+124.99997846E-03,+12.49999925E-03
+200.00030000E-03,-31.24998915E-03,-49.99999640E-03
+200.00031000E-03,-31.25000000E-03,+12.49999488E-03
+200.00032000E-03,-31.25000000E-03,+12.49999925E-03
+200.00033000E-03,-31.25000000E-03,+137.49999038E-03
+200.00034000E-03,-31.25000000E-03,+12.50000820E-03
+200.00035000E-03,-31.25000000E-03,+12.49999925E-03
+200.00036000E-03,-31.25000000E-03,+12.49999925E-03
+200.00037000E-03,+124.99998857E-03,+12.49999925E-03
+200.00038000E-03,-31.24998849E-03,+12.49999925E-03
+200.00039000E-03,-187.49998841E-03,+12.49999925E-03
+200.00040000E-03,-31.25001167E-03,+74.99999459E-03
+200.00041000E-03,-31.25000000E-03,+74.99999925E-03
+200.00042000E-03,-31.25000000E-03,+12.50000399E-03
+200.00043000E-03,-187.49998808E-03,+74.99999449E-03
+200.00044000E-03,-187.50000000E-03,+12.50000406E-03
+200.00045000E-03,-31.25001209E-03,+74.99999442E-03
+200.00046000E-03,-31.25000000E-03,+12.50000412E-03
+200.00047000E-03,-187.49998775E-03,+12.49999925E-03
+200.00048000E-03,-187.50000000E-03,+74.99999432E-03
+200.00049000E-03,-31.25001241E-03,+74.99999925E-03
+200.00050000E-03,-31.25000000E-03,+12.50000425E-03
+200.00051000E-03,-31.25000000E-03,+74.99999422E-03
+200.00052000E-03,-31.25000000E-03,+12.50000432E-03
+200.00053000E-03,-31.25000000E-03,+12.49999925E-03
+200.00054000E-03,-31.25000000E-03,+74.99999412E-03
+200.00055000E-03,-187.49998709E-03,+74.99999925E-03
+200.00056000E-03,-31.25001299E-03,+74.99999925E-03
+200.00057000E-03,+124.99998693E-03,+74.99999925E-03
+200.00058000E-03,+125.00000000E-03,+12.50000452E-03
+200.00059000E-03,-31.24998676E-03,+12.49999925E-03
+200.00060000E-03,-31.25000000E-03,+12.49999925E-03
+200.00061000E-03,-31.25000000E-03,+12.49999925E-03
+200.00062000E-03,-31.25000000E-03,+74.99999386E-03
+200.00063000E-03,-31.25000000E-03,+74.99999925E-03
+200.00064000E-03,-187.49998635E-03,+74.99999925E-03
+200.00065000E-03,-31.25001373E-03,+74.99999925E-03
+200.00066000E-03,-31.25000000E-03,+12.50000478E-03
+200.00067000E-03,-187.49998611E-03,-49.99999519E-03
+200.00068000E-03,-31.25001398E-03,+12.49999366E-03
+200.00069000E-03,-31.25000000E-03,+74.99999363E-03
+200.00070000E-03,-31.25000000E-03,-49.99998943E-03
+200.00071000E-03,-31.25000000E-03,+12.49999357E-03
+200.00072000E-03,-31.25000000E-03,+12.49999925E-03
+200.00073000E-03,-187.49998561E-03,+74.99999350E-03
+200.00074000E-03,-31.25001447E-03,+12.50000504E-03
+200.00075000E-03,-187.49998545E-03,+74.99999343E-03
+200.00076000E-03,-31.25001464E-03,+74.99999925E-03
+200.00077000E-03,-31.25000000E-03,+137.49999337E-03
+200.00078000E-03,-31.25000000E-03,+75.00000517E-03
+200.00079000E-03,-31.25000000E-03,+12.50000521E-03
+200.00080000E-03,-187.49998504E-03,+12.49999925E-03
+200.00081000E-03,-31.25001505E-03,+74.99999324E-03
+200.00082000E-03,+124.99998487E-03,+12.50000531E-03
+200.00083000E-03,-187.49996958E-03,+12.49999925E-03
+200.00084000E-03,-31.25001529E-03,+74.99999314E-03
+200.00085000E-03,+124.99998462E-03,+74.99999925E-03
+200.00086000E-03,-31.24998454E-03,+12.50000544E-03
+200.00087000E-03,-187.49998446E-03,+12.49999925E-03
+200.00088000E-03,-31.25001562E-03,+74.99999301E-03
+200.00089000E-03,+124.99998430E-03,+74.99999925E-03
+200.00090000E-03,+125.00000000E-03,+74.99999925E-03
+200.00091000E-03,-187.49996826E-03,+12.50000560E-03
+200.00092000E-03,-187.50000000E-03,+74.99999287E-03
+200.00093000E-03,-31.25001603E-03,+74.99999925E-03
+200.00094000E-03,-31.25000000E-03,+12.50000570E-03
+200.00095000E-03,-187.49998380E-03,+12.49999925E-03
+200.00096000E-03,-187.50000000E-03,+12.49999925E-03
+200.00097000E-03,-31.25001636E-03,+74.99999271E-03
+200.00098000E-03,+124.99998356E-03,+74.99999925E-03
+200.00099000E-03,-31.24998347E-03,+12.50000587E-03
+200.00100000E-03,-187.49998339E-03,+74.99999261E-03
+200.00101000E-03,-31.25001669E-03,+12.50000593E-03
+200.00102000E-03,-31.25000000E-03,+74.99999255E-03
+200.00103000E-03,-187.49998314E-03,+12.50000600E-03
+200.00104000E-03,-31.25001694E-03,+12.49999925E-03
+200.00105000E-03,-31.25000000E-03,+12.49999925E-03
+200.00106000E-03,+124.99998290E-03,+12.49999925E-03
+200.00107000E-03,-187.49996563E-03,+74.99999238E-03
+200.00108000E-03,-31.25001727E-03,+12.50000616E-03
+200.00109000E-03,-31.25000000E-03,+12.49999925E-03
+200.00110000E-03,+124.99998257E-03,+12.49999925E-03
+200.00111000E-03,-31.24998249E-03,+12.49999925E-03
+200.00112000E-03,-187.49998240E-03,+12.49999925E-03
+200.00113000E-03,-31.25001768E-03,+74.99999218E-03
+200.00114000E-03,-31.25000000E-03,+12.50000636E-03
+200.00115000E-03,-187.49998216E-03,+12.49999925E-03
+200.00116000E-03,-187.50000000E-03,+74.99999208E-03
+200.00117000E-03,+124.99996399E-03,+74.99999925E-03
+200.00118000E-03,-31.24998191E-03,+12.50000649E-03
+200.00119000E-03,-31.25000000E-03,+12.49999925E-03
+200.00120000E-03,-31.25000000E-03,+12.49999925E-03
+200.00121000E-03,+124.99998166E-03,+74.99999192E-03
+200.00122000E-03,+125.00000000E-03,+74.99999925E-03
+200.00123000E-03,-187.49996300E-03,+12.50000666E-03
+200.00124000E-03,-187.50000000E-03,-49.99999331E-03
+200.00125000E-03,-187.50000000E-03,+12.49999179E-03
+200.00126000E-03,-31.25001875E-03,+12.49999925E-03
+200.00127000E-03,-187.49998117E-03,+12.49999925E-03
+200.00128000E-03,-187.50000000E-03,+74.99999169E-03
+200.00129000E-03,-31.25001899E-03,+137.49999166E-03
+200.00130000E-03,+124.99998092E-03,+12.50001452E-03
+200.00131000E-03,-187.49996168E-03,+12.49999925E-03
+200.00132000E-03,-187.50000000E-03,+12.49999925E-03
+200.00133000E-03,+124.99996135E-03,+74.99999153E-03
+200.00134000E-03,-31.24998059E-03,+74.99999925E-03
+200.00135000E-03,-187.49998051E-03,-49.99998516E-03
+200.00136000E-03,-187.50000000E-03,+74.99998360E-03
+200.00137000E-03,-31.25001965E-03,+74.99999925E-03
+200.00138000E-03,+124.99998027E-03,+12.50000715E-03
+200.00139000E-03,-187.49996037E-03,+74.99999133E-03
+200.00140000E-03,-31.25001990E-03,+12.50000721E-03
+200.00141000E-03,+124.99998002E-03,+74.99999126E-03
+200.00142000E-03,-31.24997994E-03,+74.99999925E-03
+200.00143000E-03,-31.25000000E-03,+12.50000731E-03
+200.00144000E-03,-31.25000000E-03,+74.99999116E-03
+200.00145000E-03,+124.99997969E-03,+74.99999925E-03
+200.00146000E-03,-31.24997961E-03,+74.99999925E-03
+200.00147000E-03,-31.25000000E-03,+74.99999925E-03
+200.00148000E-03,-31.25000000E-03,-49.99998430E-03
+200.00149000E-03,-31.25000000E-03,+74.99998274E-03
+200.00150000E-03,-31.25000000E-03,+12.50000754E-03
+200.00151000E-03,-187.49997920E-03,-49.99999242E-03
+200.00152000E-03,-343.74997911E-03,+12.49999090E-03
+200.00153000E-03,-31.25004194E-03,+12.49999925E-03
+200.00154000E-03,-31.25000000E-03,-49.99999233E-03
+200.00155000E-03,-31.25000000E-03,+12.49999080E-03
+200.00156000E-03,-31.25000000E-03,+12.49999925E-03
+200.00157000E-03,-31.25000000E-03,+12.49999925E-03
+200.00158000E-03,+124.99997862E-03,+12.49999925E-03
+200.00159000E-03,-31.24997854E-03,+12.49999925E-03
+200.00160000E-03,-31.25000000E-03,-49.99999213E-03
+200.00161000E-03,-31.25000000E-03,+12.49999060E-03
+200.00162000E-03,-31.25000000E-03,+12.49999925E-03
+200.00163000E-03,-31.25000000E-03,+12.49999925E-03
+200.00164000E-03,-31.25000000E-03,+12.49999925E-03
+200.00165000E-03,-31.25000000E-03,+74.99999047E-03
+200.00166000E-03,-31.25000000E-03,+12.50000807E-03
+200.00167000E-03,-187.49997788E-03,+12.49999925E-03
+200.00168000E-03,-187.50000000E-03,+12.49999925E-03
+200.00169000E-03,+124.99995543E-03,+12.49999925E-03
+200.00170000E-03,-31.24997763E-03,+12.49999925E-03
+200.00171000E-03,-187.49997755E-03,+74.99999028E-03
+200.00172000E-03,-187.50000000E-03,+74.99999925E-03
+200.00173000E-03,-31.25002261E-03,+74.99999925E-03
+200.00174000E-03,-187.49997731E-03,+74.99999925E-03
+200.00175000E-03,-187.50000000E-03,+12.50000837E-03
+200.00176000E-03,-187.50000000E-03,-49.99999160E-03
+200.00177000E-03,-31.25002294E-03,+12.49999008E-03
+200.00178000E-03,-31.25000000E-03,+74.99999005E-03
+200.00179000E-03,-31.25000000E-03,+12.50000850E-03
+200.00180000E-03,-31.25000000E-03,-49.99999147E-03
+200.00181000E-03,+124.99997673E-03,+12.49998995E-03
+200.00182000E-03,-31.24997665E-03,+12.49999925E-03
+200.00183000E-03,-187.49997656E-03,+12.49999925E-03
+200.00184000E-03,-187.50000000E-03,+12.49999925E-03
+200.00185000E-03,+124.99995280E-03,-49.99999131E-03
+200.00186000E-03,-31.24997632E-03,+12.49998978E-03
+200.00187000E-03,-187.49997624E-03,+12.49999925E-03
+200.00188000E-03,-187.50000000E-03,+12.49999925E-03
+200.00189000E-03,+124.99995214E-03,+12.49999925E-03
+200.00190000E-03,-31.24997599E-03,+12.49999925E-03
+200.00191000E-03,-187.49997591E-03,+12.49999925E-03
+200.00192000E-03,-31.25002418E-03,+12.49999925E-03
+200.00193000E-03,+124.99997574E-03,+74.99998955E-03
+200.00194000E-03,-31.24997566E-03,+12.50000899E-03
+200.00195000E-03,-31.25000000E-03,+74.99998949E-03
+200.00196000E-03,-31.25000000E-03,+12.50000906E-03
+200.00197000E-03,-31.25000000E-03,+12.49999925E-03
+200.00198000E-03,-31.25000000E-03,+137.49997952E-03
+200.00199000E-03,-187.49997525E-03,-49.99997104E-03
+200.00200000E-03,-187.50000000E-03,+74.99997939E-03
+200.00201000E-03,+124.99995017E-03,-49.99998081E-03
+200.00202000E-03,-31.24997500E-03,+74.99997926E-03
+200.00203000E-03,-187.49997492E-03,+74.99999925E-03
+200.00204000E-03,-31.25002516E-03,-49.99998062E-03
+200.00205000E-03,-31.25000000E-03,+3.38749944388E+00
+200.00206000E-03,-31.25000000E-03,+3.82499992834E+00
+200.00207000E-03,-187.49997459E-03,+4.26249992811E+00
+200.00208000E-03,-31.25002549E-03,+4.13750001965E+00
+200.00209000E-03,+124.99997443E-03,+4.13749999925E+00
+200.00210000E-03,+125.00000000E-03,+4.07500000952E+00
+200.00211000E-03,-187.49994852E-03,+4.07499999925E+00
+200.00212000E-03,-187.50000000E-03,+4.01250000958E+00
+200.00213000E-03,+124.99994820E-03,+4.13749997853E+00
+200.00214000E-03,-31.24997402E-03,+4.19999998886E+00
+200.00215000E-03,-31.25000000E-03,+4.13750000968E+00
+200.00216000E-03,+124.99997385E-03,+4.13749999925E+00
+200.00217000E-03,+125.00000000E-03,+4.13749999925E+00
+200.00218000E-03,-31.24997369E-03,+4.07500000978E+00
+200.00219000E-03,-187.49997360E-03,+4.13749998870E+00
+200.00220000E-03,-187.50000000E-03,+4.07500000985E+00
+200.00221000E-03,-31.25002656E-03,+4.13749998863E+00
+200.00222000E-03,-31.25000000E-03,+4.19999998860E+00
+200.00223000E-03,-31.25000000E-03,+4.19999999925E+00
+200.00224000E-03,-187.49997319E-03,+4.13750000998E+00
+200.00225000E-03,+124.99994622E-03,+4.13749999925E+00
+200.00226000E-03,-31.24997303E-03,+4.07500001004E+00
+200.00227000E-03,-31.25000000E-03,+4.07499999925E+00
+200.00228000E-03,-187.49997286E-03,+4.13749998840E+00
+200.00229000E-03,-31.25002722E-03,+4.13749999925E+00
+200.00230000E-03,-187.49997270E-03,+4.13749999925E+00
+200.00231000E-03,-31.25002738E-03,+4.19999998830E+00
+200.00232000E-03,-187.49997253E-03,+4.07500002123E+00
+200.00233000E-03,-187.50000000E-03,+4.13749998824E+00
+200.00234000E-03,-343.74997237E-03,+4.13749999925E+00
+200.00235000E-03,-31.25005542E-03,+4.07500001034E+00
+200.00236000E-03,+437.49991662E-03,+4.13749998814E+00
+200.00237000E-03,+125.00005575E-03,+4.13749999925E+00
